 , [와디즈 ONLY] 얼음패드 SS + 얼음베개패드 L
얼음패드 SS + 얼음베개패드 L * 6월 중순 - 말 배송 예정입니다! (- 38%) , 79,000원 펀딩 , 3,000원 , 리워드 발송 시작일
2021년 06월 말 (21~말일) 예정 , 150 , 현재 50개 남음! 
 , [와디즈 ONLY] 얼음패드 Q + 얼음베개패드 L
얼음패드 Q + 얼음베개패드 L * 6월 중순 - 말 배송 예정입니다! (- 38%) , 99,000원 펀딩 , 2021년 06월 말 (21~말일) 예정 , 리워드 발송 시작일
2021년 06월 말 (21~말일) 예정 , 150 , 현재 70개 남음! 
 , [와디즈 ONLY] 얼음베개패드 S (2개)
얼음베개패드 S (2개) * 6월 중순 - 말 배송 예정입니다! (- 48%) , 29,000원 펀딩 , 3,000원 , 리워드 발송 시작일
2021년 06월 말 (21~말일) 예정 , 300 , 현재 280개 남음! 
 , [와디즈ONLY] 얼음베개패드 L (2개)
얼음베개패드 L (2개) * 6월 중순 - 말 배송 예정입니다! (- 40%) , 36,000원 펀딩 , 2021년 06월 말 (21~말일) 예정 , 리워드 발송 시작일
2021년 06월 말 (21~말일) 예정 , 250 , 현재 211개 남음! 
 , [슈퍼얼리버드] 얼음패드 S
얼음패드 S (100*200cm) * 6월 중순 - 말 배송 예정입니다! (- 34%) , 59,000원 펀딩 , 3,000원 , 리워드 발송 시작일
2021년 06월 말 (21~말일) 예정 , 150 , 현재 125개 남음! 
 , [슈퍼얼리버드] 얼음패드 SS
얼음패드 SS (110*200cm) * 6월 중순 - 말 배송 예정입니다! (- 30%) , 69,000원 펀딩 , 2021년 06월 말 (21~말일) 예정 , 리워드 발송 시작일
2021년 06월 말 (21~말일) 예정 , 400 , 현재 378개 남음! 
 , [슈퍼얼리버드] 얼음패드 Q
얼음패드 Q (150*200cm) * 6월 중순 - 말 배송 예정입니다! (- 31%) , 89,000원 펀딩 , 3,000원 , 리워드 발송 시작일
2021년 06월 말 (21~말일) 예정 , 150 , 현재 123개 남음! 
 , [슈퍼얼리버드] 얼음패드 K
얼음패드 K (160*200cm) * 6월 중순 - 말 배송 예정입니다! (- 34%) , 99,000원 펀딩 , 2021년 06월 말 (21~말일) 예정 , 리워드 발송 시작일
2021년 06월 말 (21~말일) 예정 , 40 , 현재 23개 남음! 
 , [슈퍼얼리버드] 얼음패드 LK
얼음패드 LK (180*200cm) * 6월 중순 - 말 배송 예정입니다! (- 31%) , 109,000원 펀딩 , 3,000원 , 리워드 발송 시작일
2021년 06월 말 (21~말일) 예정 , 120 , 현재 101개 남음! 
 , [얼리버드] 얼음패드 S
얼음패드 S (100*200cm) *6월 중순 - 말 배송 예정입니다! (- 30%) , 62,000원 펀딩 , 2021년 06월 말 (21~말일) 예정 , 리워드 발송 시작일
2021년 06월 말 (21~말일) 예정 , 40 , 현재 39개 남음! 
 , [얼리버드] 얼음패드 SS
얼음패드 SS (110*200cm) *6월 중순 - 말 배송 예정입니다! (- 27%) , 72,000원 펀딩 , 3,000원 , 리워드 발송 시작일
2021년 06월 말 (21~말일) 예정 , 80 , 현재 80개 남음! 
 , [얼리버드] 얼음패드 Q
얼음패드 Q (150*200cm) * 6월 중순 - 말 배송 예정입니다! (- 29%) , 92,000원 펀딩 , 2021년 06월 말 (21~말일) 예정 , 리워드 발송 시작일
2021년 06월 말 (21~말일) 예정 , 50 , 현재 49개 남음! 
 , [얼리버드] 얼음패드 K
얼음패드 K (160*200cm) * 6월 중순 - 말 배송 예정입니다! (- 32%) , 102,000원 펀딩 , 3,000원 , 리워드 발송 시작일
2021년 06월 말 (21~말일) 예정 , 10 , 현재 10개 남음! 
 , [얼리버드] 얼음패드 LK
얼음패드 LK (180*200cm) * 6월 중순 - 말 배송 예정입니다! (- 30%) , 112,000원 펀딩 , 2021년 06월 말 (21~말일) 예정 , 리워드 발송 시작일
2021년 06월 말 (21~말일) 예정 , 30 , 현재 30개 남음! 
